customer_id,first_name,last_name,email,phone,address,city,state,zip_code,country,registration_date,birth_date,gender,income_bracket,is_churned,churn_date
166,Tonya,Vega,hardindana@bishop-pearson.com,744-214-9673x93852,06181 Bell Stream,Johnathanton,AK,81686,US,2023-11-15,1951-05-24,F,medium,True,2023-12-15
167,Amy,Wheeler,ericksondavid@anderson.org,(812)744-7174,14066 Ferrell Green Suite 271,Krauseborough,RI,51964,US,2023-07-15,1957-04-12,F,medium,False,
168,Maria,Rodriguez,christinarodriguez@yahoo.com,001-241-201-1947x072,2569 Zachary Trail Suite 766,New Jeremiahfurt,UT,63686,US,2023-08-17,1953-05-20,F,medium,False,
169,Latoya,Donovan,evelyn60@hotmail.com,+1-515-685-1743x2806,57173 Austin Burg Apt. 761,Victormouth,AK,05356,US,2023-05-20,1968-03-22,F,medium,False,
170,Anthony,French,zwilson@contreras.net,(293)510-2707,20417 Mary Circles,North Tylerbury,CA,27061,US,2023-02-10,1974-02-20,M,medium,False,
171,George,Huff,david98@gmail.com,430-992-5114x26258,021 Strickland Brook,Millertown,HI,12184,US,2023-10-28,1993-03-25,M,high,True,2023-12-07
172,Matthew,Eaton,nschwartz@gmail.com,+1-348-676-3290x9279,0833 Valerie Court Suite 883,Townsendborough,KY,07456,US,2023-06-11,1958-04-26,M,medium,False,
173,Ashley,Hernandez,qthompson@gmail.com,2543364597,220 Robertson Cliffs,Lake Sean,OR,43226,US,2023-08-19,1973-08-26,F,medium,False,
174,Cristian,Rhodes,kimberlynguyen@gmail.com,263.863.1797,97265 Stephen Fields,Theresaborough,MA,17174,US,2023-04-22,1947-04-27,M,high,True,2024-12-22
175,Michael,Brown,yorkstephen@wolf.com,+1-929-929-8316x873,63356 Patricia Ramp Apt. 906,North Vickiehaven,AZ,56298,US,2023-05-14,1981-04-12,M,premium,False,
176,Jennifer,Pacheco,fsimpson@mullins.com,(954)231-0742,2625 Padilla Alley Apt. 658,West Ronaldview,UT,80782,US,2024-01-10,1982-01-18,F,low,False,
177,Laura,Clark,jill08@cox.info,+1-305-952-8183x253,355 Gordon Manors,Brianstad,MI,59799,US,2023-03-13,1978-03-23,F,high,False,
178,Jonathan,Gallegos,shannon51@gmail.com,911.462.4112x412,046 Thomas Manor,Rojastown,LA,25281,US,2023-02-12,1949-06-02,M,medium,False,
179,Alex,Pham,plane@hotmail.com,979-788-7749x24243,25472 Jennifer Heights Apt. 222,North Blake,MD,75805,US,2023-07-04,1953-09-28,M,low,False,
180,Jessica,Wood,wadetiffany@watson.com,+1-441-206-7275,474 Lauren Stream Suite 517,East Ericaville,ME,03751,US,2023-07-02,1972-06-19,F,high,False,
181,Luke,Robinson,nguyencathy@gmail.com,001-383-843-0187,5998 Rebekah Lake,Hernandezchester,MN,51109,US,2023-03-22,1970-07-04,M,low,False,
182,Adam,Cooper,fsawyer@gmail.com,001-576-674-2662x9912,519 Davis Lodge Suite 628,Pageberg,ID,24881,US,2023-05-04,2001-10-09,M,medium,False,
183,James,Spencer,mary47@singh.com,947-314-6273x014,796 Burton Mountains Apt. 589,Port Jordanshire,AR,19655,US,2023-05-29,1966-11-21,M,low,False,
184,Julia,Steele,brianward@hotmail.com,(704)748-1832x192,5189 Morrow Bridge Apt. 845,Jenkinsburgh,CT,29058,US,2023-10-08,1955-08-27,F,medium,True,2024-02-07
185,Kathy,Decker,estevens@fuentes.info,(545)427-9852x401,342 David Common,Vazquezville,CA,02965,US,2023-08-25,1997-11-08,F,medium,False,
186,Kari,Reynolds,johnsondonna@brown.com,601-719-3932x5012,89389 Cory Prairie Apt. 833,Georgeside,AL,95573,US,2023-08-11,1951-11-07,F,medium,False,
187,Tammy,Knapp,helen27@hotmail.com,325-766-3836,1827 Bush Point,North Markville,MS,37674,US,2023-07-26,1976-03-25,F,low,False,
188,Kyle,Collins,angelaroberts@yahoo.com,917.352.0716,66912 Michael Flat,Jamesfurt,DE,31023,US,2023-11-07,2002-03-03,M,medium,False,
189,Jeff,Porter,qkelly@hotmail.com,(278)342-7114x7732,70269 Hernandez Road,Port Charleshaven,WI,65013,US,2023-08-18,1999-01-30,M,medium,False,
190,Julie,Carter,iwagner@yahoo.com,+1-880-906-1675,02842 Jordan Inlet Suite 719,Kellerside,OK,62081,US,2023-09-23,1977-07-09,F,premium,False,
191,Kristina,Moore,lbaker@jensen-gomez.com,700-790-2559x05616,0333 Watkins Spurs Apt. 415,North Amanda,AZ,60913,US,2023-12-15,1989-11-23,F,medium,False,
192,Scott,Bradley,andrew79@gmail.com,469-665-9171x35785,3718 Karl Causeway Suite 963,Lake Meganville,OR,44651,US,2023-07-31,1963-09-27,M,medium,False,
193,Andrea,Solis,yclark@gmail.com,+1-948-446-8536x6498,829 Lewis View,Adamsside,AS,81034,US,2023-02-19,2003-03-02,F,premium,False,
194,Randy,Hamilton,michaelhernandez@francis.biz,(451)536-4424x93631,47786 Lucas Camp,East Joseph,AK,34369,US,2023-04-21,1998-11-15,M,low,False,
195,Regina,Hopkins,stuarttodd@brown.com,+1-341-665-1623x198,39155 Shaffer Summit Apt. 632,East Jasonview,NV,54027,US,2023-04-23,1962-06-10,F,medium,False,
196,Scott,Brown,stewartrodney@hotmail.com,242.257.5409,8645 Amanda Freeway,Pricefurt,PW,33994,US,2023-06-25,1965-08-11,M,low,False,
197,Brandon,Carson,jason27@stewart.com,717-876-5612x481,0027 Aaron Flats Suite 591,East Johnberg,PR,78359,US,2023-03-12,1991-10-20,M,medium,False,
198,Jason,Ayers,irusso@yahoo.com,(895)843-1652,08931 Gonzalez Squares,North Richard,NE,79195,US,2023-04-20,1962-11-03,M,medium,False,
199,Brittany,Rubio,smithalicia@wilcox-snyder.com,001-633-544-7626x393,62044 Christine Gateway Suite 971,South Deanmouth,UT,52609,US,2023-07-02,1991-11-16,F,low,False,
200,Daniel,Reyes,charles80@gmail.com,737-459-9004x89646,242 Conrad Wells,Andersonmouth,VT,70024,US,2024-01-23,1974-08-06,M,high,False,
201,Charles,Wilson,victormcpherson@adkins-howe.com,294-585-6257x287,32074 Janice Mews,South Billystad,VT,74013,US,2023-09-04,1978-02-25,M,low,False,
202,Judith,Rodriguez,baileyjames@white-jackson.net,999-339-0892x613,41659 Mary Drives Apt. 177,Fullerview,PA,86747,US,2023-05-20,1945-07-13,F,high,False,
203,Mark,Williams,stacey92@gmail.com,8456018961,61032 Chan Haven,North Kenneth,AS,57171,US,2024-04-22,1995-03-19,Other,premium,False,
204,Lindsay,Collins,elizabeth58@burns.info,299-761-6592x661,327 Kelly Mews Apt. 742,Lake Rebecca,MP,33092,US,2023-02-07,1980-09-24,Other,medium,False,
205,Jeffrey,Carroll,palmerwilliam@davis-guerrero.org,254-391-8017x226,459 Todd Mission Suite 523,North Julie,PA,34490,US,2023-11-07,2004-06-13,M,low,False,
206,Megan,Hamilton,fosteralexander@woods.org,001-374-299-5641x2203,37236 Christopher Trail,Hernandezchester,AK,15765,US,2023-09-29,1956-06-09,F,high,False,
207,Steven,Rodgers,cruiz@hotmail.com,834.896.0501,998 Johnson Locks Suite 899,Hallton,NC,02993,US,2023-04-16,1973-11-07,M,medium,False,
208,Laura,Tran,hsmall@yahoo.com,+1-557-760-2437x573,46657 Christy Haven Apt. 722,East Catherine,CT,55024,US,2024-01-03,1978-09-25,F,low,True,2024-07-11
209,Eric,Clark,howardjose@moore.com,956-619-3183,0842 Jasmine Mill Suite 119,Port Annahaven,CT,22396,US,2023-05-26,1988-01-01,M,low,False,
210,Bailey,Harris,jessicaerickson@hotmail.com,712.655.2137x6037,45653 Karen Pines,Cobbberg,AS,56707,US,2023-07-17,1973-04-08,F,medium,True,2024-03-20
211,Tamara,Villanueva,ramoskayla@hotmail.com,611.855.6260x60290,845 Smith Harbors Apt. 673,Terryfurt,WI,26360,US,2023-06-17,2005-01-31,F,high,False,
212,Elizabeth,Johnson,vhardy@gmail.com,684.531.8848x52008,681 Mckenzie Green Suite 101,Evanstown,NH,44931,US,2023-11-23,1961-03-15,F,medium,True,2024-04-13
213,Robert,Zhang,kevin92@gray.net,001-335-271-2661,73715 Chapman Path Suite 497,Barajasfort,VA,55147,US,2023-09-08,2001-03-12,M,medium,False,
214,Carla,Wagner,tanderson@hotmail.com,713.677.0285x19611,215 Ritter Hollow,Toddberg,FL,77784,US,2023-07-21,1973-11-01,F,high,False,
215,Anthony,Shannon,isaacsingh@gmail.com,985-710-6794,9228 Gill Shores Suite 251,Hughesfurt,MA,71410,US,2023-12-03,1948-04-02,M,premium,False,
216,Tina,Wu,clinejasmine@hotmail.com,+1-548-918-1398x9098,82043 Maria Villages,Millerside,PA,42500,US,2023-06-09,1972-06-23,F,premium,False,
217,Kevin,Henry,samuel60@stewart.com,+1-824-422-4124,520 Kenneth Courts,Douglasmouth,KS,49720,US,2023-07-25,2001-06-18,M,medium,False,
218,Stephanie,Williams,trevorgoodwin@avery-adams.com,386.517.0630x489,9671 Krista Divide,Amberburgh,WY,32634,US,2023-09-14,1981-09-18,F,high,False,
219,Troy,Ali,smithsteven@hotmail.com,620-207-4946x5398,891 Davis Square,Port Donaldside,KY,57119,US,2023-05-17,1959-06-26,M,medium,False,
220,Leroy,Bernard,cynthia74@gmail.com,+1-455-837-9502x09700,8118 Patricia Via Suite 156,Paultown,DE,61147,US,2023-03-29,1970-05-07,M,low,False,
221,Timothy,Wallace,changerin@howard.com,001-833-375-0479x303,872 Donna Port Apt. 192,East Jordanshire,PR,30380,US,2023-01-31,2005-02-01,M,low,False,
222,Kelly,Casey,braunheather@mendez.com,(205)666-4187x75803,750 Lee Common Apt. 361,East Frank,ME,08738,US,2023-05-25,1987-09-26,F,medium,False,
223,Mario,Johnson,watkinsconnie@yahoo.com,931-373-5058x319,110 Nicholas Vista Apt. 207,West Cherylchester,CA,13847,US,2023-05-01,1991-03-30,M,premium,False,
224,Anthony,Williams,wdavis@yahoo.com,399.707.6769,8593 Curtis Ranch,New Kristineborough,MH,75633,US,2023-06-03,1953-09-16,M,low,False,
225,Mandy,Scott,chardy@gmail.com,720.602.4968,74954 Cordova Path,North John,GU,73829,US,2023-08-08,2003-07-28,F,high,False,
226,Amy,Cooper,kristenpeterson@alvarez.com,001-995-294-6521,03379 John Street Suite 636,Port Veronica,MN,01797,US,2023-05-10,1950-02-25,F,low,False,
227,Hunter,Spencer,scott95@hester.com,323-242-5832x3024,1534 Allen Valleys,Donnahaven,AS,82185,US,2023-03-29,2005-02-17,M,high,False,
228,Jeffrey,Page,nicoleanderson@lee.com,696-430-9938x42530,17912 Potter Rue Suite 787,West Jennifer,NC,91531,US,2023-04-25,1978-01-09,M,low,False,
229,Michelle,Simpson,ylittle@hotmail.com,+1-403-733-7363x4669,121 Wallace Knoll Apt. 907,Ronaldmouth,NE,54103,US,2023-04-17,1970-02-22,F,medium,False,
230,Regina,Stewart,whitejesus@hotmail.com,551-348-8814,50835 Emily Glen,Julieview,ID,92990,US,2023-12-05,1986-03-29,F,high,False,
231,Yolanda,Murillo,carrillojuan@yahoo.com,(969)907-8263x3373,53663 Cole Point Apt. 529,West Sherry,AL,66010,US,2023-08-31,2000-04-13,F,medium,False,
232,Mary,Gomez,wsimmons@farmer-vaughn.com,590-890-2259x99966,637 Mark Mission,Christopherville,TX,72971,US,2023-04-19,1957-03-23,F,medium,False,
233,Andrew,Barker,lopezchad@yahoo.com,833-848-1705x8025,28671 Friedman Way,East Monica,ME,57150,US,2023-11-20,2000-10-16,M,high,True,2024-08-31
234,Michelle,Wells,waynecohen@yahoo.com,702.971.6938,9014 Reed Ville Suite 692,Wrightchester,NH,50919,US,2024-04-06,2007-02-12,F,high,False,
235,Mary,Hale,chale@mcclure.com,+1-784-813-7681x5118,43807 Charles Square Suite 656,South Benjamin,KS,15532,US,2023-07-07,1993-05-22,F,medium,False,
236,Thomas,Murphy,fmurray@hotmail.com,+1-837-427-4220x91241,042 Howard Forge,Lake Amandamouth,UT,06760,US,2023-08-10,2002-01-22,M,high,False,
237,Madison,Mills,cvaughn@george.biz,001-533-353-3106x00531,206 Lisa Islands,New Jamie,ND,52282,US,2024-04-19,1974-04-03,F,high,True,2024-05-27
238,Bryan,Lewis,glenn65@gmail.com,(937)331-4950x1364,1956 Martin Roads,Tiffanyfort,CA,44423,US,2023-07-12,1946-05-03,M,medium,False,
239,Lee,Richards,wesleybush@gmail.com,309.214.3639,7432 Harris Camp,Lake Carly,NV,97396,US,2023-10-23,2004-11-02,M,medium,True,2023-11-22
240,Erin,Ramirez,swong@perez.com,333-980-3396x85270,02321 Brittany Village,East William,NE,95526,US,2023-11-24,1976-12-02,F,medium,True,2024-11-22
241,Eric,Griffith,pthompson@mitchell-west.com,871-456-6277x689,66149 Angela Extensions Suite 674,Campbellside,PA,63526,US,2023-02-01,1950-01-12,M,premium,True,2024-05-21
242,Felicia,Espinoza,sabrinasmith@cross.biz,(556)874-9160x1692,587 Horton Run Suite 633,Johnsonstad,SC,93111,US,2023-12-07,1991-03-02,F,medium,True,2024-01-25
243,Alyssa,Wade,catherine24@guzman.com,8114669183,4886 Gross Terrace Apt. 195,West Kaitlyn,WA,52663,US,2023-08-29,1992-09-13,F,premium,False,
244,Eric,Benitez,daviskim@yahoo.com,964.562.2522x37281,02346 Sims Road,Port Danaland,LA,11734,US,2023-08-09,1970-11-03,M,high,False,
245,Caleb,Brown,timothychambers@smith.com,+1-890-713-8069x84775,553 Ortega Lane Apt. 551,South Monicafurt,VA,18702,US,2023-05-17,1946-11-19,M,medium,False,
246,Lindsay,Melton,miguelmontgomery@hotmail.com,986.830.5050x5739,6716 Lawson Station,Port Abigail,OK,94435,US,2023-02-14,1979-06-23,F,medium,True,2023-03-16
247,Andres,Jimenez,marisa87@mosley.info,+1-583-633-2116x02564,128 Davis Square Suite 399,Lake Matthewfurt,SD,84662,US,2023-06-23,1998-07-24,M,medium,True,2023-07-30
248,Justin,Chase,jonathoncarter@davis.org,619.252.5690,6552 Daniel Branch,Stewartport,MP,29193,US,2023-03-12,1979-02-24,M,medium,False,
249,Michael,Hernandez,juliesweeney@hotmail.com,5959481497,605 Maria Fords Apt. 027,Evansburgh,AK,72320,US,2023-02-03,1971-10-31,M,medium,False,
250,Gail,Gregory,hmyers@hotmail.com,443-986-1259x0472,2333 Michael Walks Apt. 266,North Cody,NJ,24045,US,2023-10-03,1948-09-15,F,low,False,
251,Autumn,Robertson,obooker@hotmail.com,(830)613-6749x2617,0111 Tracy Skyway Apt. 099,Hillville,WY,78210,US,2023-04-25,1957-06-17,F,medium,True,2023-06-29
252,Janet,Cooke,ashley15@gmail.com,001-382-560-6888x718,92087 Martinez Crossroad,Lake Evan,OH,34155,US,2023-04-04,2003-01-28,F,low,True,2023-06-12
253,Paul,Miller,michael82@rowland-barrett.com,508-348-7297x5859,03243 Carrie Forge,Joshuachester,CA,72570,US,2023-05-23,1962-06-27,M,high,False,
254,Debbie,Santos,qbryant@coleman.com,+1-243-559-8926x2566,1818 Jones Route,West Reginaview,FL,30092,US,2023-03-13,1963-10-04,F,premium,False,
255,Alexandra,Bennett,ylynn@thompson.com,001-371-285-9484,6258 Woods Crossroad,Alberthaven,VT,20881,US,2023-12-12,1989-11-18,F,medium,False,
256,Cameron,Gray,sellersdanielle@yahoo.com,001-839-567-2757x844,146 Bruce Roads Apt. 131,New Brian,WA,37968,US,2023-08-12,1982-11-05,M,premium,False,
257,Tara,Stokes,urhodes@castillo.net,001-216-909-3068x538,832 Michael Dale,Stephaniechester,NM,50189,US,2023-03-31,1956-09-26,F,medium,False,
258,James,Wilson,robertstimothy@lewis-rojas.org,(734)680-7970x5097,05265 Craig Overpass Apt. 188,South David,NM,01406,US,2023-12-25,1955-09-23,M,medium,False,
259,Patricia,Wright,xbrooks@yahoo.com,(884)217-7225,313 Williams Locks Suite 502,South Susan,KY,16071,US,2023-06-23,1973-10-16,F,medium,False,
260,John,Simpson,karen68@mclean.com,702-825-8030,7447 Kathleen Gateway,Lake William,IA,37350,US,2023-11-23,1997-04-24,M,premium,True,2023-12-23
261,Brian,Baker,tgonzalez@haynes.org,(639)523-1260,0931 Omar Pine,Isabelbury,IN,44564,US,2023-07-27,1974-02-17,M,medium,False,
262,Karen,Hicks,daniel54@dawson-wright.com,(300)805-3474,7554 Collin Bridge,West Michael,AS,47868,US,2023-08-27,1995-09-10,F,low,False,
263,Richard,Rice,debraclark@yahoo.com,912-391-0933,954 Mayo Flats,North David,MT,72655,US,2023-07-14,1993-07-23,M,medium,False,
264,David,Wiley,shane16@gmail.com,568.880.2942x4090,881 Samuel Pass Suite 866,Jamietown,GA,75460,US,2024-04-14,1959-12-16,M,high,True,2024-09-22
265,Kevin,Smith,kevin34@hotmail.com,481-623-0834x024,338 Aaron Key,Markside,KS,95145,US,2024-04-21,1954-03-24,M,medium,False,
266,Jennifer,Carr,garrettalex@yahoo.com,642.540.8916,54396 Sean Stream Suite 527,South Hunterburgh,GU,23584,US,2023-05-08,1957-12-27,F,medium,False,
267,Laura,Harding,andrew22@mcdaniel-lopez.com,363-876-1820,10023 Joseph Road Apt. 018,Melissaland,ID,18750,US,2023-10-16,1977-10-30,F,low,False,
268,Peter,Stafford,martin23@stephens.net,400-218-4186,36625 Perez Spur,Mcdanielville,NM,22725,US,2023-05-05,1952-08-18,M,low,False,
269,Courtney,Huber,charles51@yahoo.com,409-822-6859,494 Hutchinson Groves,Stanleyview,AS,93733,US,2023-03-25,1999-06-27,F,medium,False,
270,Angela,Smith,lukemyers@robles.com,001-764-721-5226,7695 Leah Shoal Apt. 668,Ryanfort,ND,70783,US,2023-10-19,2001-01-12,F,premium,True,2023-11-18
271,David,Miller,jacquelineyoung@gmail.com,705.487.2105,2863 Maria Centers Apt. 126,Lake Tammiestad,AR,92435,US,2023-08-13,1952-05-07,M,low,False,
272,Mary,Jones,thomasdonald@jones.biz,(927)228-4765,20092 Alex Village Suite 784,Jennachester,GA,36129,US,2023-05-16,1951-05-24,F,high,False,
273,Kelly,Spence,richardbrown@white-reese.net,+1-617-375-6620x563,59503 Martin Coves,East Carlaport,ID,72812,US,2023-02-24,1958-11-11,F,low,False,
274,Mark,Johnson,davilaannette@hotmail.com,800.751.4054x6835,156 Wayne Trail,North Brenda,MS,63016,US,2023-12-16,1985-01-14,M,premium,False,
275,Sean,Johnson,faithmiller@davis.com,001-228-889-8572x54596,99129 Davis Bridge,Port Monica,OH,11926,US,2023-06-19,1979-02-01,M,high,False,
276,Brandon,Edwards,carlosray@yahoo.com,312-974-7472,4669 Scott Passage,Nathanielchester,NY,59495,US,2023-05-19,1963-01-08,M,low,True,2023-06-29
277,Shawn,Esparza,figueroajohn@smith.com,001-961-936-7157,21663 Murphy Island,Wendyfort,IL,92551,US,2023-06-17,1995-07-31,M,high,False,
278,John,Ramirez,stacythomas@flores.org,001-360-456-7303x06442,6147 Warren Skyway,Jackton,CO,56669,US,2023-06-07,1968-05-29,M,high,False,
279,Tracey,Phillips,sheri77@barker.com,001-796-208-9319x925,2751 Baker Stravenue,South Sherryberg,SC,59395,US,2023-08-18,1988-08-12,F,medium,False,
280,Wayne,Davis,robertpayne@burke.com,339.905.5044,6558 Mills Track Suite 127,Brooksside,PA,21820,US,2023-07-09,1982-01-26,M,premium,False,
281,Jessica,Mitchell,jacqueline11@gmail.com,909-261-7981,3378 Wilson Walks Suite 157,Odonnellfurt,AL,49606,US,2023-01-07,1998-05-13,F,medium,False,
282,Courtney,Campbell,mary63@gmail.com,(800)502-5895x52963,96262 Strong Path Apt. 631,New David,OK,51882,US,2023-08-24,2002-07-03,F,medium,False,
283,Pamela,Rangel,james10@smith-carrillo.com,7984196027,343 Jessica Valley,Townsendton,KY,11375,US,2023-09-25,1954-12-02,F,medium,True,2023-10-25
284,Mark,Little,stevenscaitlin@thomas.com,817-353-6170,136 Preston Roads Suite 224,East Donnaton,DE,45433,US,2023-01-07,1968-09-25,M,premium,True,2023-07-14
285,John,Mendez,aimeescott@lee.net,7884235130,24473 Michael Plaza,Stuartfort,NE,67695,US,2023-10-26,1972-05-08,M,medium,True,2024-01-24
286,Thomas,Wright,suzanne19@collins.info,(776)394-5919x66395,08496 Munoz Wells Suite 601,Port Marcus,WY,24869,US,2024-01-16,1969-06-24,M,medium,False,
287,Danielle,Lewis,dustin51@gmail.com,505-337-9538x16493,919 Fleming Mews Suite 533,Port Troyton,KY,55713,US,2023-04-10,1953-04-02,F,low,True,2023-06-16
288,Becky,Jackson,byoung@yahoo.com,2907742608,71644 Molina Locks,New Kimfort,RI,06670,US,2023-07-09,1971-11-26,F,low,False,
289,Elizabeth,Riggs,cameronsharon@gmail.com,4303021563,580 Jordan Tunnel,North Brandonport,CA,35068,US,2024-02-28,1967-07-19,F,medium,False,
290,Melissa,Conner,holly29@yahoo.com,525-929-6718,5731 Miranda Station Apt. 583,Lake Christian,NM,08400,US,2023-07-10,1959-08-06,F,medium,False,
291,Alexis,Robinson,tonypeterson@hotmail.com,001-588-854-7281x23567,46249 Dylan Wells,Lake Danieltown,MH,60905,US,2023-09-05,1957-11-11,F,high,False,
292,Debra,Alvarez,joseph81@yahoo.com,(832)868-6850x74510,3629 Moreno Park,Rodriguezton,SD,33130,US,2023-04-08,1952-09-10,F,premium,False,
293,Daniel,Brown,john81@perez-oliver.biz,(261)334-7323x5494,974 George Springs,East Jacobmouth,FL,02170,US,2023-05-01,1990-06-17,M,low,False,
294,Karen,Cook,nicole20@bell.com,610.709.4388x2211,5847 Diaz Bridge Suite 458,Rodriguezhaven,VA,84360,US,2023-11-02,1946-07-19,F,low,False,
295,Brittany,Jenkins,michaeljohnson@figueroa.com,761.748.7824,644 Blake Pike Suite 916,Knightstad,LA,14943,US,2023-10-25,1945-09-14,F,medium,True,2024-08-17
296,Kathryn,Jennings,alexandraroberts@hotmail.com,+1-224-974-1407x03491,65004 Michael Haven Apt. 142,South Brenda,CO,38617,US,2024-06-03,1960-01-11,F,low,False,
297,Amanda,Fitzpatrick,ghenderson@mora-harper.com,001-565-692-3426,49782 Patton Village Suite 128,Bensonhaven,TX,93902,US,2023-06-17,1969-06-20,F,low,False,
298,Julie,Patterson,jmurray@gmail.com,001-661-229-4398x52989,60787 Christopher Groves Apt. 591,Arianamouth,VI,08478,US,2023-08-07,1953-05-26,F,medium,True,2023-09-06
299,Patrick,Craig,zacharyhart@taylor-jacobson.com,340-579-3110x2918,70876 Sara Hills,Webbburgh,GU,31293,US,2023-02-21,2002-06-01,M,medium,False,
300,Ryan,Green,reynoldsdaisy@gmail.com,(632)388-3774,4661 Butler Manors Apt. 047,New Pedroshire,ME,04968,US,2023-10-02,1989-01-13,M,medium,False,
301,Marie,Sandoval,odonnellmichael@gmail.com,374.402.5883x586,9572 Glover Shoals,Sandraland,PW,85060,US,2023-10-20,1978-01-20,F,high,False,
302,James,Ruiz,david59@bailey.com,5233117753,661 Cheryl Crescent,Port Karenmouth,WV,49564,US,2023-07-17,1986-05-30,M,medium,False,
303,Mark,Johnson,daniel76@zhang.net,834.577.4332,013 Lisa Avenue,Kimshire,ND,09933,US,2023-12-22,1968-04-27,M,medium,False,
304,Cathy,Blair,marisahudson@yahoo.com,655.398.2176x61912,3098 Johnson View,Sandraview,MS,92680,US,2023-05-21,1969-06-28,F,medium,False,
305,Barry,Savage,fergusonjohn@hotmail.com,+1-284-769-0819x740,3502 Amy Street Suite 037,Port Stacyton,MI,09776,US,2023-03-20,1973-06-17,M,medium,True,2023-06-22
306,Kyle,Salazar,rpotts@williams.com,(274)830-0038x96087,266 Darrell Crest Suite 535,Hullbury,IN,12558,US,2023-10-28,1985-03-11,M,medium,True,2024-03-11
307,Adam,Gutierrez,marksjohn@jones.info,(840)955-9342,114 Troy Street,Priscillabury,NV,93972,US,2023-02-06,1965-09-26,M,premium,False,
308,Todd,Deleon,alisonadams@hotmail.com,+1-381-505-6974,348 David Stream,North Tiffany,UT,58209,US,2023-03-08,1989-05-12,M,medium,False,
309,Phillip,Benton,rhuff@chapman-evans.com,2495670667,2680 Johnson Track,Sharonmouth,MP,34911,US,2023-10-11,2000-04-09,M,low,False,
310,Nicole,Robinson,jessica96@patton-mcfarland.com,686-448-7699,3204 Miller Gateway Suite 596,New Joshuaview,TN,33336,US,2023-11-30,1998-05-19,F,premium,False,
311,Marissa,Ingram,parkerdonna@abbott-wallace.com,607.705.7836x091,2444 Martinez Roads,East Monica,SD,06999,US,2023-08-28,1960-12-20,F,medium,False,
